313	28	21
314	28	20
315	27	20
316	26	20
317	26	19
318	26	18
319	26	17
320	25	17
321	25	18
322	25	19
323	25	20
324	25	21
325	25	22
326	26	22
327	26	23
328	26	24
329	25	24
330	24	24
331	24	25
332	23	25
333	22	25
334	22	26
335	23	26
336	23	27
337	24	27
338	24	28
339	24	29
340	24	30
341	25	30
342	26	30
343	27	30
344	27	31
345	28	31
346	28	30
347	29	30
348	29	31
349	30	31
350	30	30
351	31	30
352	31	31
353	31	32
354	30	32
355	29	32
356	28	32
357	27	32
358	26	32
359	25	32
360	25	31
361	26	31
362	26	30
363	26	29
364	27	29
365	27	28
366	27	27
367	28	27
368	28	26
369	27	26
370	26	26
371	26	27
372	25	27
373	25	28
374	26	28
375	27	28
376	28	28
377	29	28
378	29	27
379	29	26
380	30	26
381	30	27
382	30	28
383	31	28
384	32	28
385	32	27
386	32	26
387	31	26
388	31	25
389	30	25
390	29	25
391	28	25
392	27	25
393	26	25
394	26	26
395	25	26
396	24	26
397	24	27
398	24	28
399	23	28
400	23	29
401	23	30
402	22	30
403	22	31
404	22	32
405	22	33
406	23	33
407	23	32
408	24	32
409	24	31
410	23	31
411	24	31
412	24	30
413	25	30
414	25	29
415	26	29
416	27	29
417	28	29
418	29	29
419	30	29
420	31	29
421	32	29
422	32	30
423	32	31
424	31	31
425	30	31
426	29	31
427	29	30
428	28	30
429	27	30
430	27	31
431	28	31
432	27	31
433	26	31
434	26	32
435	26	33
436	25	33
437	24	33
438	23	33
439	23	34
440	22	34
441	22	33
442	21	33
443	21	32
444	21	31
445	21	30
446	21	29
447	21	28
448	20	28
449	20	27
450	19	27
451	19	28
452	19	29
453	20	29
454	20	30
455	19	30
456	19	29
457	18	29
458	18	28
459	18	27
460	18	26
461	19	26
462	20	26
463	20	25
464	19	25
465	19	24
466	19	23
467	18	23
468	18	24
469	18	25
470	19	25
471	19	26
472	19	27
473	20	27
474	21	27
475	22	27
476	23	27
477	23	28
478	22	28
479	22	29
480	23	29
481	24	29
482	25	29
483	25	28
484	25	27
485	26	27
486	27	27
487	28	27
488	28	26
489	27	26
490	27	25
491	27	24
492	27	23
493	28	23
494	29	23
495	29	24
496	28	24
497	28	23
498	28	22
499	27	22
500	27	21
501	26	21
502	25	21
503	24	21
504	24	20
505	24	19
506	23	19
507	23	20
508	23	21
509	23	22
510	24	22
511	24	23
512	25	23
513	26	23
514	26	24
515	25	24
516	25	25
517	24	25
518	23	25
519	23	24
520	22	24
521	21	24
522	21	25
523	21	26
524	22	26
525	22	25
526	21	25
527	20	25
528	20	24
529	20	23
530	21	23
531	22	23
532	23	23
533	23	24
534	24	24
535	24	25
536	24	26
537	25	26
538	26	26
539	26	25
540	25	25
541	25	24
542	26	24
543	27	24
544	27	23
545	27	22
546	26	22
547	25	22
548	24	22
549	24	21
550	24	20
551	25	20
552	26	20
553	26	19
554	27	19
555	28	19
556	28	20
557	28	21
558	29	21
559	29	22
560	29	23
561	30	23
562	30	24
563	31	24
564	31	23
565	31	22
566	30	22
567	30	21
568	31	21
569	31	20
570	30	20
571	29	20
572	29	19
573	28	19
574	28	18
575	29	18
576	29	17
577	28	17
578	27	17
579	27	18
580	26	18
581	25	18
582	24	18
583	24	17
584	23	17
585	23	18
586	22	18
587	22	19
588	22	20
589	21	20
590	20	20
591	20	21
592	21	21
593	21	22
594	22	22
595	22	21
596	23	21
597	23	22
598	23	23
599	24	23
600	25	23
601	26	23
602	26	22
603	26	21
604	27	21
605	27	20
606	27	19
607	26	19
608	25	19
609	24	19
610	23	19
611	23	20
612	24	20
613	25	20
614	25	21
615	25	22
616	24	22
617	24	21
618	25	21
619	26	21
620	26	20
621	27	20
622	28	20
623	28	21
624	28	22
625	28	23
626	28	24
627	28	25
628	29	25
629	29	26
630	29	27
631	29	28
632	28	28
633	28	29
634	29	29
635	29	28
636	30	28
637	30	27
638	30	26
639	30	25
640	31	25
641	32	25
642	32	24
643	32	23
644	32	22
645	32	21
646	31	21
647	30	21
648	29	21
649	29	22
650	29	23
651	29	24
652	30	24
653	31	24
654	31	23
655	30	23
656	30	22
657	31	22
658	32	22
659	23	26
660	23	27
661	24	27
662	24	28
663	25	28
664	26	28
665	27	28
666	27	27
667	27	26
668	28	26
669	28	27
670	28	28
671	28	29
672	27	29
673	26	29
674	26	30
675	27	30
676	28	30
677	29	30
678	30	30
679	30	29
680	31	29
681	31	28
682	31	27
683	31	26
684	30	26
685	29	26
686	29	27
687	28	27
688	27	27
689	26	27
690	25	27
691	25	26
692	24	26
693	23	26
694	23	25
695	22	25
696	22	24
697	21	24
698	20	24
699	19	24
700	19	23
701	19	22
702	20	22
703	21	22
704	21	23
705	22	23
706	22	22
707	22	21
708	21	21
709	20	21
710	19	21
711	19	20
712	20	20
713	20	19
714	21	19
715	21	18
716	20	18
717	19	18
718	19	19
719	19	20
720	18	20
721	18	21
722	18	22
723	17	22
724	17	23
725	17	24
726	17	25
727	17	26
728	17	27
729	18	27
730	18	26
731	18	25
732	19	25
733	19	26
734	20	26
735	21	26
736	21	27
737	22	27
738	22	28
739	21	28
740	20	28
741	19	28
742	19	27
743	20	27
744	20	26
745	20	25
746	21	25
747	21	24
748	22	24
749	23	24
750	24	24
751	24	25
752	25	25
753	26	25
754	27	25
755	28	25
756	29	25
757	30	25
758	31	25
759	32	25
760	32	26
761	32	27
762	32	28
763	33	28
764	33	27
765	33	26
766	33	25
767	33	24
768	33	23
769	32	23
770	32	24
771	31	24
772	30	24
773	29	24
774	28	24
775	27	24
776	27	23
777	27	22
778	28	22
779	28	23
780	27	23
781	26	23
782	26	24
783	25	24
784	25	23
785	24	23
786	24	24
787	24	25
788	24	26
789	24	27
790	24	28
791	23	28
792	23	29
793	24	29
794	25	29
795	25	30
796	25	31
797	25	32
798	24	32
799	23	32
800	23	31
801	23	30
802	22	30
803	22	29
804	21	29
805	20	29
806	20	30
807	21	30
808	21	31
809	22	31
810	22	32
811	21	32
812	20	32
813	20	31
814	19	31
815	19	30
816	19	29
817	19	28
818	20	28
819	21	28
820	21	27
821	22	27
822	22	26
823	22	25
824	23	25
825	23	26
826	23	27
827	23	28
828	22	28
829	22	29
830	22	30
831	23	30
832	24	30
833	24	31
834	25	31
835	26	31
836	26	30
837	26	29
838	26	28
839	27	28
840	27	29
841	27	30
842	27	31
843	27	32
844	27	33
845	28	33
846	28	32
847	28	31
848	29	31
849	29	32
850	29	33
851	30	33
852	30	32
853	30	31
854	30	30
855	31	30
856	31	29
857	30	29
858	30	28
859	30	27
860	31	27
861	31	26
862	30	26
863	29	26
864	28	26
865	27	26
866	26	26
867	26	27
868	25	27
869	25	26
870	25	25
871	26	25
872	27	25
873	28	25
874	29	25
875	30	25
876	30	24
877	30	23
878	29	23
879	29	22
880	29	21
881	29	20
882	30	20
883	30	19
884	29	19
885	28	19
886	27	19
887	27	20
888	27	21
889	28	21
890	28	22
891	27	22
892	26	22
893	25	22
894	24	22
895	23	22
896	23	23
897	22	23
898	21	23
899	20	23
900	20	22
901	19	22
902	19	21
903	20	21
904	21	21
905	21	20
906	22	20
907	23	20
908	23	21
909	24	21
910	24	20
911	25	20
912	25	19
913	24	19
914	24	18
915	23	18
916	23	19
917	22	19
918	22	18
919	22	17
920	21	17
921	20	17
922	20	18
923	20	19
924	20	20
925	21	20
926	22	20
927	22	21
928	22	22
929	21	22
930	20	22
931	20	23
932	20	24
933	19	24
934	18	24
935	18	23
936	19	23
937	18	23
938	18	22
939	17	22
940	17	21
941	18	21
942	19	21
943	19	22
944	19	23
945	19	24
946	19	25
947	20	25
948	21	25
949	21	26
950	22	26
951	22	27
952	23	27
953	24	27
954	24	28
955	25	28
956	26	28
957	27	28
958	28	28
959	29	28
960	29	29
961	28	29
962	28	30
963	29	30
964	29	29
965	29	28
966	29	27
967	28	27
968	27	27
969	27	26
970	26	26
971	26	27
972	25	27
973	25	26
974	24	26
975	23	26
976	23	25
977	23	24
978	24	24
979	25	24
980	26	24
981	27	24
982	28	24
983	29	24
984	29	23
985	28	23
986	27	23
987	26	23
988	25	23
989	24	23
990	23	23
991	23	22
992	24	22
993	25	22
994	25	21
995	26	21
996	26	20
997	26	19
998	26	18
999	26	17
1000	25	17
1001	25	18
1002	25	19
1003	25	20
1004	24	20
1005	23	20
1006	23	21
1007	24	21
1008	25	21
1009	26	21
1010	26	22
1011	27	22
1012	27	21
1013	28	21
1014	28	20
1015	29	20
1016	29	21
1017	30	21
1018	30	22
1019	29	22
1020	28	22
1021	28	23
1022	28	24
1023	28	25
1024	27	25
1025	26	25
1026	25	25
1027	24	25
1028	24	26
1029	24	27
1030	24	28
1031	24	29
1032	25	29
1033	25	30
1034	24	30
1035	24	31
1036	23	31
1037	22	31
1038	21	31
1039	21	30
1040	21	29
1041	20	29
1042	20	28
1043	20	27
1044	21	27
1045	21	26
1046	20	26
1047	19	26
1048	19	27
1049	18	27
1050	18	28
1051	17	28
1052	17	29
1053	18	29
1054	18	30
1055	18	31
1056	19	31
1057	20	31
1058	20	30
1059	20	29
1060	21	29
1061	21	28
1062	22	28
1063	23	28
1064	23	29
1065	24	29
1066	25	29
1067	26	29
1068	27	29
1069	27	30
1070	26	30
1071	26	31
1072	26	32
1073	25	32
1074	25	33
1075	26	33
1076	27	33
1077	27	32
1078	27	31
1079	28	31
1080	28	30
1081	28	29
1082	28	28
1083	28	27
1084	28	26
1085	27	26
1086	26	26
1087	26	27
1088	26	28
1089	25	28
1090	25	27
1091	25	26
1092	25	25
1093	25	24
1094	26	24
1095	27	24
1096	27	25
1097	26	25
1098	26	26
1099	27	26
1100	27	27
1101	27	28
1102	27	29
1103	26	29
1104	26	30
1105	25	30
1106	25	31
1107	25	32
1108	24	32
1109	24	33
1110	23	33
1111	23	32
1112	22	32
1113	22	33
1114	21	33
1115	20	33
1116	20	32
1117	21	32
1118	21	31
1119	21	30
1120	22	30
1121	22	29
1122	23	29
1123	23	30
1124	24	30
1125	24	29
1126	24	28
1127	25	28
1128	26	28
1129	26	27
1130	27	27
1131	28	27
1132	29	27
1133	30	27
1134	30	28
1135	31	28
1136	31	27
1137	31	26
1138	30	26
1139	29	26
1140	29	25
1141	29	24
1142	30	24
1143	30	23
1144	31	23
1145	31	22
1146	32	22
1147	33	22
1148	33	21
1149	32	21
1150	31	21
1151	31	20
1152	31	19
1153	30	19
1154	30	20
1155	30	21
1156	30	22
1157	29	22
1158	29	23
1159	28	23
1160	27	23
1161	26	23
1162	25	23
1163	24	23
1164	24	24
1165	23	24
1166	22	24
1167	22	25
1168	22	26
1169	22	27
1170	23	27
1171	23	26
1172	23	25
1173	24	25
1174	24	26
1175	24	27
1176	25	27
1177	25	26
1178	25	25
1179	25	24
1180	26	24
1181	27	24
1182	28	24
1183	28	25
1184	28	26
1185	29	26
1186	29	27
1187	30	27
1188	30	28
1189	30	29
1190	30	30
1191	29	30
1192	29	31
1193	29	32
1194	28	32
1195	28	33
1196	29	33
1197	29	34
1198	30	25
1199	31	25
1200	32	25
1201	32	26
1202	32	27
1203	32	28
1204	32	29
1205	33	29
1206	33	28
1207	33	27
1208	33	26
1209	33	25
1210	33	24
1211	32	24
1212	31	24
1213	31	23
1214	32	23
1215	33	23
1216	34	23
1217	34	24
1218	34	25
1219	34	26
1220	34	27
1221	34	28
1222	34	29
1223	23	28
1224	22	28
1225	21	28
1226	21	27
1227	20	27
1228	20	26
1229	20	25
1230	20	24
1231	21	24
1232	21	23
1233	22	23
1234	22	22
1235	21	22
1236	21	21
1237	22	21
1238	23	21
1239	23	22
1240	23	23
1241	22	23
1242	22	24
1243	22	25
1244	21	25
1245	21	24
1246	21	23
1247	20	23
1248	20	22
1249	20	21
1250	20	20
1251	21	20
1252	21	19
1253	22	19
1254	23	19
1255	24	19
1256	24	18
1257	24	17
1258	23	17
1259	23	18
1260	22	18
1261	21	18
1262	21	19
1263	20	19
1264	19	19
1265	19	20
1266	18	20
1267	17	20
1268	17	21
1269	18	21
1270	18	22
1271	19	22
1272	19	23
1273	19	24
1274	18	24
1275	18	25
1276	18	26
1277	17	26
1278	16	26
1279	16	25
1280	17	25
1281	17	24
1282	17	23
1283	16	23
1284	16	24
1285	17	24
1286	18	24
1287	18	23
1288	17	23
1289	17	22
1290	16	22
1291	16	21
1292	26	22
1293	25	22
1294	24	22
1295	24	23
1296	25	23
1297	26	23
1298	27	23
1299	27	22
1300	27	21
1301	27	20
1302	26	20
1303	26	19
1304	27	19
1305	27	18
1306	28	18
1307	28	19
1308	28	20
1309	28	21
1310	28	22
1311	27	22
1312	26	22
1313	26	21
1314	25	21
1315	24	21
1316	24	20
1317	25	20
1318	25	19
1319	25	18
1320	26	18
1321	26	17
1322	27	17
1323	28	17
1324	28	18
1325	29	18
1326	29	19
1327	29	20
1328	29	21
1329	29	22
1330	29	23
1331	29	24
1332	29	25
1333	28	25
1334	27	25
1335	26	25
1336	26	26
1337	27	26
1338	28	26
1339	28	27
1340	28	28
1341	27	28
1342	26	28
1343	25	28
1344	25	29
1345	25	30
1346	25	31
1347	26	31
1348	26	32
1349	27	32
1350	27	31
1351	27	30
1352	27	29
1353	28	29
1354	29	29
1355	29	28
1356	28	28
1357	27	28
1358	27	27
1359	26	27
1360	25	27
1361	24	27
1362	23	27
1363	23	26
1364	22	26
1365	21	26
1366	21	25
1367	22	25
1368	23	25
1369	23	24
1370	24	24
1371	24	25
1372	24	26
1373	25	26
1374	25	25
1375	25	24
1376	26	24
1377	27	24
1378	28	24
1379	28	23
1380	28	22
1381	28	21
1382	27	21
1383	27	20
1384	26	20
1385	26	21
1386	25	21
1387	25	22
1388	24	22
1389	23	22
1390	22	22
1391	21	22
1392	21	21
1393	22	21
1394	22	20
1395	23	20
1396	23	21
1397	24	21
1398	24	20
1399	24	19
1400	23	19
1401	22	19
1402	22	20
1403	23	20
1404	23	21
1405	23	22
1406	23	23
1407	22	23
1408	22	24
1409	21	24
1410	20	24
1411	20	23
1412	21	23
1413	21	22
1414	22	22
1415	22	23
1416	23	23
1417	23	24
1418	24	24
1419	24	23
1420	25	23
1421	26	23
1422	27	23
1423	27	24
1424	27	25
1425	26	25
1426	26	26
1427	27	26
1428	28	26
1429	29	26
1430	30	26
1431	30	25
1432	31	25
1433	31	26
1434	31	27
1435	31	28
1436	31	29
1437	31	30
1438	32	30
1439	32	29
1440	32	28
1441	32	27
1442	32	26
1443	32	25
1444	32	24
1445	31	24
1446	30	24
1447	30	23
1448	30	22
1449	31	22
1450	31	21
1451	30	21
1452	30	20
1453	31	20
1454	32	20
1455	32	19
1456	31	19
1457	31	18
1458	30	18
1459	29	18
1460	29	19
1461	28	19
1462	28	20
1463	29	20
1464	29	21
1465	29	22
1466	29	23
1467	29	24
1468	29	25
1469	28	25
1470	28	24
1471	28	23
1472	28	22
1473	27	22
1474	26	22
1475	25	22
1476	24	22
1477	24	23
1478	25	23
1479	25	24
1480	26	24
1481	26	23
1482	27	23
1483	27	24
1484	27	25
1485	26	25
1486	25	25
1487	24	25
1488	23	25
1489	23	26
1490	22	26
1491	22	27
1492	21	27
1493	21	26
1494	20	26
1495	19	26
1496	19	25
1497	20	25
1498	21	25
1499	22	25
1500	22	24
1501	23	24
1502	24	24
1503	24	25
1504	24	26
1505	24	27
1506	24	28
1507	23	28
1508	23	29
1509	22	29
1510	22	28
1511	21	28
1512	20	28
1513	19	28
1514	19	27
1515	20	27
1516	21	27
1517	22	27
1518	23	27
1519	23	28
1520	23	29
1521	23	30
1522	24	30
1523	24	31
1524	23	31
1525	22	31
1526	22	30
1527	22	29
1528	21	29
1529	20	29
1530	19	29
1531	19	30
1532	20	30
1533	21	30
1534	22	30
1535	23	30
1536	24	30
1537	24	29
1538	25	29
1539	26	29
1540	26	30
1541	27	30
1542	28	30
1543	28	31
1544	29	31
1545	29	30
1546	29	29
1547	29	28
1548	29	27
1549	30	27
1550	30	28
1551	30	29
1552	30	30
1553	30	31
1554	31	31
1555	31	30
1556	31	29
1557	31	28
1558	31	27
1559	31	26
1560	30	26
1561	30	25
1562	31	25
1563	31	24
1564	31	23
1565	30	23
1566	30	24
1567	29	24
1568	29	25
1569	29	26
1570	28	26
1571	28	27
1572	27	27
1573	26	27
1574	26	28
1575	25	28
1576	25	27
1577	25	26
1578	26	26
1579	27	26
1580	27	27
1581	27	28
1582	27	29
1583	28	29
1584	28	28
1585	29	28
1586	29	27
1587	30	27
1588	30	28
1589	30	29
1590	29	29
1591	28	29
1592	28	30
1593	28	31
1594	27	31
1595	26	31
1596	25	31
1597	25	30
1598	26	30
1599	26	29
1600	25	29
1601	24	29
1602	24	28
1603	24	27
1604	23	27
1605	23	26
1606	23	25
1607	22	25
1608	22	26
1609	21	26
1610	20	26
1611	19	26
1612	18	26
1613	18	27
1614	18	28
1615	19	28
1616	20	28
1617	21	28
1618	22	28
1619	22	27
1620	21	27
1621	20	27
1622	19	27
1623	18	27
1624	17	27
1625	17	26
1626	17	25
1627	18	25
1628	19	25
1629	19	24
1630	20	24
1631	21	24
1632	21	23
1633	20	23
1634	20	22
1635	20	21
1636	19	21
1637	19	22
1638	19	23
1639	18	23
1640	18	22
1641	18	21
1642	19	21
1643	19	20
1644	20	20
1645	21	20
1646	21	21
1647	22	21
1648	22	22
1649	23	22
1650	23	23
1651	23	24
1652	22	24
1653	22	23
1654	23	23
1655	24	23
1656	24	22
1657	24	21
1658	25	21
1659	25	20
1660	26	20
1661	26	19
1662	27	19
1663	27	18
1664	26	18
1665	25	18
1666	25	19
1667	24	19
1668	24	18
1669	23	18
1670	23	19
1671	23	20
1672	24	20
1673	25	20
1674	26	20
1675	27	20
1676	27	21
1677	26	21
1678	26	22
1679	25	22
1680	25	23
1681	25	24
1682	26	24
1683	26	23
1684	27	23
1685	27	22
1686	27	21
1687	28	21
1688	28	20
1689	28	19
1690	27	19
1691	26	19
1692	25	19
1693	24	19
1694	24	18
1695	24	17
1696	25	17
1697	25	16
1698	26	16
1699	27	16
1700	27	17
1701	27	18
1702	28	18
1703	28	17
1704	29	17
1705	30	17
1706	30	18
1707	30	19
1708	30	20
1709	30	21
1710	30	22
1711	31	22
1712	32	22
1713	32	23
1714	31	23
1715	30	23
1716	29	23
1717	28	23
1718	28	24
1719	28	25
1720	27	25
1721	26	25
1722	25	25
1723	25	26
1724	24	26
1725	24	25
1726	24	24
1727	25	24
1728	26	24
1729	27	24
1730	27	25
1731	27	26
1732	26	26
1733	26	27
1734	25	27
1735	25	28
1736	26	28
1737	26	29
1738	27	29
1739	27	30
1740	26	30
1741	25	30
1742	24	30
1743	24	31
1744	24	32
1745	23	32
1746	23	31
1747	22	31
1748	22	32
1749	21	32
1750	21	31
1751	20	31
1752	20	30
1753	20	29
1754	21	29
1755	22	29
1756	23	29
1757	23	28
1758	24	28
1759	24	29
1760	25	29
1761	25	28
1762	25	27
1763	24	27
1764	23	27
1765	23	26
1766	23	25
1767	22	25
1768	21	25
1769	20	25
1770	20	24
1771	21	24
1772	21	23
1773	21	22
1774	20	22
1775	20	21
1776	21	21
1777	22	21
1778	22	20
1779	22	19
1780	21	19
1781	21	18
1782	22	18
1783	22	17
1784	23	17
1785	23	16
1786	24	16
1787	24	17
1788	25	17
1789	26	17
1790	26	18
1791	25	18
1792	25	19
1793	25	20
1794	25	21
1795	24	21
1796	23	21
1797	23	22
1798	22	22
1799	22	23
1800	22	24
1801	23	24
1802	24	24
1803	24	23
1804	25	23
1805	25	22
1806	26	22
1807	26	21
1808	27	21
1809	27	20
1810	28	20
1811	29	20
1812	29	21
1813	29	22
1814	28	22
1815	28	21
1816	29	21
1817	30	21
1818	31	21
1819	32	21
1820	32	22
1821	33	22
1822	33	23
1823	33	24
1824	33	25
1825	32	25
1826	32	26
1827	33	26
1828	33	27
1829	32	27
1830	31	27
1831	31	26
1832	30	26
1833	29	26
1834	28	26
1835	28	27
1836	28	28
1837	27	28
1838	27	27
1839	26	27
1840	26	28
1841	26	29
1842	27	29
1843	28	29
1844	28	30
1845	29	30
1846	30	30
1847	30	31
1848	30	32
1849	29	32
1850	28	32
1851	27	32
1852	26	32
1853	25	32
1854	25	33
1855	26	33
1856	27	33
1857	27	34
1858	26	34
1859	25	34
1860	24	34
1861	24	33
1862	24	32
1863	24	31
1864	25	31
1865	26	31
1866	27	31
1867	27	30
1868	26	30
1869	25	30
1870	24	30
1871	23	30
1872	22	30
1873	21	30
1874	21	29
1875	21	28
1876	22	28
1877	22	27
1878	22	26
1879	21	26
1880	20	26
1881	20	25
1882	19	25
1883	19	26
1884	18	26
1885	18	25
1886	18	24
1887	19	24
1888	19	23
1889	20	23
1890	20	24
1891	21	24
1892	21	25
1893	22	25
1894	23	25
1895	24	25
1896	24	26
1897	25	26
1898	25	25
1899	26	25
1900	26	26
1901	27	26
1902	28	26
1903	28	25
1904	29	25
1905	30	25
1906	30	24
1907	29	24
1908	28	24
1909	28	23
1910	27	23
1911	26	23
1912	26	24
1913	27	24
1914	27	25
1915	28	25
1916	29	25
1917	29	26
1918	29	27
1919	29	28
1920	29	29
1921	30	29
1922	30	28
1923	30	27
1924	30	26
1925	30	25
1926	31	25
1927	31	24
1928	32	24
1929	32	23
1930	31	23
1931	30	23
1932	30	22
1933	29	22
1934	29	23
1935	29	24
1936	30	24
1937	31	24
1938	31	25
1939	32	25
1940	32	26
1941	31	26
1942	31	27
1943	31	28
1944	32	28
1945	32	29
1946	31	29
1947	31	30
1948	32	30
1949	32	31
1950	31	31
1951	31	32
1952	30	32
1953	29	32
1954	29	31
1955	28	31
1956	28	32
1957	28	33
1958	27	33
1959	26	33
1960	26	32
1961	25	32
1962	25	33
1963	24	33
1964	23	33
1965	23	32
1966	23	31
1967	22	31
1968	22	32
1969	22	33
1970	21	33
1971	21	32
1972	21	31
1973	20	31
1974	19	31
1975	19	30
1976	19	29
1977	18	29
1978	18	28
1979	19	28
1980	20	28
1981	20	27
1982	21	27
1983	21	26
1984	22	26
1985	23	26
1986	23	27
1987	23	28
1988	24	28
1989	24	27
1990	24	26
1991	25	26
1992	25	25
1993	25	24
1994	25	23
1995	25	22
1996	24	22
1997	24	21
1998	24	20
1999	23	20
2000	23	21
2001	23	22
2002	23	23
2003	23	24
2004	22	24
2005	22	23
2006	21	23
2007	21	22
2008	22	22
2009	22	21
2010	22	20
2011	21	20
2012	20	20
2013	20	19
2014	20	18
2015	19	18
2016	19	19
2017	19	20
2018	19	21
2019	19	22
2020	20	22
2021	20	23
2022	19	23
2023	18	23
2024	18	24
2025	17	24
2026	17	23
2027	17	22
2028	18	22
2029	19	22
2030	20	22
2031	20	21
2032	21	21
2033	21	22
2034	21	23
2035	21	24
2036	21	25
2037	20	25
2038	20	26
2039	19	26
2040	19	27
2041	20	27
2042	20	28
2043	20	29
2044	21	29
2045	22	29
2046	23	29
2047	24	29
2048	25	29
2049	25	28
2050	25	27
2051	26	27
2052	27	27
2053	28	27
2054	28	28
2055	27	28
2056	26	28
2057	26	29
2058	27	29
2059	28	29
2060	28	30
2061	29	30
2062	29	29
2063	29	28
2064	29	27
2065	30	27
2066	30	26
2067	29	26
2068	28	26
2069	27	26
2070	26	26
2071	26	25
2072	26	24
2073	26	23
2074	26	22
2075	27	22
2076	28	22
2077	28	21
2078	27	21
2079	26	21
2080	25	21
2081	25	20
2082	26	20
2083	26	19
2084	27	19
2085	27	20
2086	28	20
2087	28	19
2088	29	19
2089	29	20
2090	30	20
2091	31	20
2092	31	21
2093	31	22
2094	30	22
2095	29	22
2096	29	23
2097	28	23
2098	28	24
2099	27	24
2100	27	23
2101	27	22
2102	26	22
2103	25	22
2104	24	22
2105	24	23
2106	24	24
2107	24	25
2108	23	25
2109	23	26
2110	23	27
2111	22	27
2112	22	28
2113	21	28
2114	21	27
2115	21	26
2116	22	26
2117	22	25
2118	22	24
2119	23	24
2120	23	23
2121	23	22
2122	23	21
2123	23	20
2124	23	19
2125	23	18
2126	24	18
2127	24	19
2128	24	20
2129	24	21
2130	25	21
2131	26	21
2132	26	20
2133	26	19
2134	26	18
2135	27	18
2136	28	18
2137	29	18
2138	29	19
2139	30	19
2140	31	19
2141	31	20
2142	32	20
2143	32	21
